027770342,56715624,5328,
127770598,13140119,6535,
127770378,66005117,5597,
097770589,97929330,5931,
127770682,84054946,5406,
127770213,67391163,6529,
107770644,50174368,3312,
087770858,72098066,6227,
107770686,20401595,1863,
037770329,66090397,1803,
087770023,50256134,3399,
097770440,58687093,2331,
017770970,77783473,8265,
017770381,35266013,8334,
127770268,79023584,1122,
087770382,67602166,4541,
117770207,99027036,5445,
067770629,18473276,4273,
017770093,99840093,5122,
067770661,25069194,4880,
087770078,55240190,8882,
127770404,41859663,3661,
057770095,16477779,4571,
067770205,77001087,4650,
077770897,24157298,7275,
077770295,94272844,4435,
057770176,97947406,1201,
087770421,74504134,1727,
117770388,14196926,4848,
087770379,70933204,3130,
067770247,50925669,4710,
047770759,50266577,7410,
037770992,30362297,2356,
097770880,10717927,2331,
067770085,27235667,4175,
037770604,56785379,1745,
117770168,17230452,6667,
127770080,61374474,4758,
037770552,47601844,9113,
047770555,79129145,2198,
087770942,34871577,5520,
027770562,93305796,4889,
057770707,40063764,5288,
047770953,51058124,1839,
127770912,64099400,7570,
017770093,16971039,5327,
047770225,42590167,2239,
017770886,81649914,4506,
127770954,43809983,1125,
097770932,76669802,3468,
097770026,73774279,5511,
127770006,63401808,6159,
067770153,50989728,1487,
097770903,31486923,2712,
127770268,33297505,4237,
067770797,83357673,8075,
097770181,31285807,6362,
087770793,93650603,6969,
127770857,98997646,3835,
037770439,67867833,7889,
037770219,47690596,9081,
077770716,63399509,4034,
077770703,29840827,4351,
127770491,43831469,5629,
057770464,27104837,1194,
077770583,44783396,7783,
107770411,52437508,6204,
037770280,84857936,6996,
027770410,79357975,5255,
077770363,67475089,4787,
027770520,92620744,1568,
127770161,57853349,4423,
057770299,13073532,8086,
077770208,88705259,2699,
047770115,66270997,7299,
047770254,52691137,7188,
127770336,94806595,5581,
107770204,26621706,4804,
017770792,54372344,5621,
047770131,26437110,4731,
067770205,46731294,3980,
027770973,30714887,5743,
077770237,14158605,7558,
117770621,61107874,7452,
087770311,68241610,4846,
027770546,37154848,9134,
087770146,80188984,3628,
127770718,15158361,4946,
077770101,24916222,9282,
117770414,61883143,4755,
017770242,28907237,9373,
117770951,19297529,7889,
047770319,95999508,2126,
027770562,93746384,3561,
057770778,36407347,5754,
017770844,35267889,3329,
037770277,77821063,5108,
077770208,84716187,1226,
047770241,69066645,3269,
127770077,55811260,4097,
047770050,14213317,4706,
117770883,26899635,5645,
097770877,58822502,5228,
107770505,77064163,7453,
017770527,87134818,7556,
067770593,93414218,3734,
047770270,51162722,9068,
077770790,73434687,2137,
057770176,87350773,9602,
117770825,95802815,4782,
027770151,82468615,4756,
097770958,64932800,4158,
047770940,59493257,3420,
027770562,47247305,9997,
087770308,10883097,8669,
047770173,68745417,4089,
057770435,61294473,3523,
107770945,52860858,7813,
067770360,59156633,3052,
037770853,29329678,9286,
097770000,88775483,9460,
117770223,44485513,8243,
047770131,40328687,4886,
127770734,13668604,7447,
127770187,78041266,8716,
047770005,53089942,6306,
017770404,25102679,9596,
087770560,52791066,5694,
057770901,27785489,7212,
057770257,21674486,8262,
057770749,29431809,7135,
027770423,84868433,5974,
017770608,32193998,7442,
117770799,61881488,7616,
027770766,79310666,7084,
017770666,54798601,4901,
047770623,81548099,6185,
037770264,48838441,4134,
037770507,57814553,9283,
097770686,86277158,9352,
087770719,12201923,2606,
087770308,78402313,1325,
107770864,13890689,2121,
077770334,64008048,3413,
077770703,10824195,2337,
047770092,95420909,6190,
097770880,38723317,6957,
107770314,40463018,6758,
087770887,21776533,4541,
067770205,29094644,8593,
107770796,40199528,4755,
087770188,35970338,4078,
067770179,85515785,6808,
077770114,94439878,4364,
027770656,99223432,7857,
017770006,65876648,8635,
047770144,39068123,2940,
047770021,86374556,5419,
037770222,39582298,9218,
107770411,90029923,5896,
027770177,23382954,2101,
067770742,33437365,9572,
057770037,30574506,8278,
097770136,39290742,1191,
057770503,33033866,7571,
107770039,71699725,6611,
017770213,64574103,1957,
077770334,60579416,3525,
117770511,69933930,7144,
057770147,60344256,3303,
057770752,99631118,5983,
127770271,65961029,9701,
097770534,27961397,3599,
057770354,49687015,1731,
067770797,75688787,4524,
017770268,35281535,4174,
087770654,70477029,4141,
097770068,50360198,4022,
117770838,16224359,5905,
087770120,94186244,4430,
077770473,78332784,4172,
047770047,70907926,6010,
047770377,30376005,6297,
027770766,16238002,8863,
097770453,75137267,8481,
127770190,66363956,2478,
107770437,42778976,1815,
127770242,26033666,4908,
067770412,77121763,7296,
027770478,35374374,5583,
117770333,24371249,3142,
107770770,39392226,5913,
077770648,92142484,5664,
057770257,10223385,8345,
107770408,30906954,3063,
017770417,42021270,5547,
087770447,31212838,7052,
127770653,26549671,8120,
067770179,71493073,9244,
047770966,52696213,8233,
047770283,13873321,4757,
067770797,25665093,7059,
067770124,75392196,5887,
097770864,64511056,2897,
057770215,97914316,1752,
087770298,86979715,2184,
097770356,25959576,2176,
117770883,44754299,5324,
117770841,74048506,5749,
047770128,95092324,3013,
127770116,68842556,4441,
047770160,32468157,4518,
017770666,66507521,2863,
017770718,51335805,1340,
087770777,31501086,8037,
037770523,22774929,8032,
087770560,62980744,2957,
037770390,12905889,2598,
097770903,10333929,4737,
047770393,39078414,7245,
047770982,88433330,9259,
077770156,40796167,8203,
047770649,93938626,7061,
097770822,61718836,4905,
037770125,31091402,6610,
077770457,66486079,9865,
107770330,18607686,4078,
077770431,33492384,8676,
047770995,29062168,5747,
107770880,14265035,2254,
057770448,38478073,2512,
017770747,85525746,9516,
097770961,58810828,8789,
017770624,23034833,4804,
037770497,54806548,2262,
077770554,98676666,7004,
047770775,33027377,2774,
127770679,16938001,6356,
027770258,39736992,7970,
057770121,86233516,9409,
067770425,43618378,1001,
057770561,25955774,7468,
117770278,51345183,3922,
067770137,59003948,1778,
017770051,53822170,9787,
037770691,35169615,1500,
057770079,71476773,3209,
017770941,87672804,5273,
047770937,22290908,1922,
067770739,58365849,7379,
097770877,32310768,4753,
117770757,73800693,6906,
047770254,96768916,5847,
017770349,98483985,8301,
097770408,44154763,6801,
127770941,87227042,4633,
117770139,98429952,7165,
127770103,23685813,7747,
017770019,46775137,2145,
057770574,56597347,9127,
077770460,12564835,5847,
127770886,84891536,3357,
057770480,11741510,8431,
127770446,41891207,4802,
027770928,92027813,8317,
077770059,64047588,6205,
117770443,59573656,6818,
097770110,74288298,1328,
067770069,96391833,3047,
067770933,74434495,8466,
077770606,94765856,8500,
017770417,53545240,7908,
047770937,49209163,8021,
077770305,26485528,9844,
077770732,84467753,9524,
117770113,35809564,6447,
037770222,65048379,5521,
107770039,28081399,8260,
097770288,74255137,9097,
067770645,82976576,1708,
047770021,56349883,1484,
127770909,64544094,1379,
027770148,82156464,1620,
017770433,96279816,5300,
117770472,41720187,9690,
047770270,54725166,7619,
037770442,41131200,9754,
107770602,22742867,9433,
047770555,33526056,4472,
097770534,69038246,8301,
017770705,90338889,1476,
087770227,49826070,7427,
047770209,24851413,8183,
117770223,28112145,5712,
117770197,97702201,1570,
077770211,15460619,4241,
037770688,47686157,5652,
127770718,66244017,6910,
017770239,14953224,5151,
047770063,62527864,6137,
037770808,54111893,4013,
057770464,88038764,8300,
047770500,62158314,2288,
097770097,36536441,3783,
067770658,86066042,8030,
067770438,74774854,1011,
017770572,80829353,3553,
037770510,26064389,1121,
077770842,42676489,2359,
097770505,86099899,2307,
087770832,63434150,8810,
037770772,28727307,1200,
097770275,25180918,2197,
047770649,33815563,1083,
037770426,96290934,5487,
017770514,32737037,7470,
017770064,60940456,3116,
037770138,85657986,3427,
097770615,12443600,1290,
077770512,80222497,7245,
017770132,50230367,7175,
077770635,25239403,7559,
037770688,39728874,6496,
087770214,93564786,6646,
107770026,92391073,4908,
127770158,28523938,3824,
077770619,96522592,4522,
037770109,38184257,7415,
087770418,13942171,7836,
017770608,90424324,4767,
107770961,96842515,2209,
077770790,73113209,6778,
107770518,47638422,8312,
097770822,27100776,8686,
107770026,96933068,3740,
037770992,85865833,3846,
117770980,12757202,7086,
047770115,99313546,2895,
017770145,15105602,3151,
047770445,97618065,1862,
127770080,87579282,8743,
077770415,20438199,7622,
057770972,24486435,6151,
107770233,83544237,2339,
117770566,31822558,2398,
067770056,34431179,9208,
087770311,97063209,6455,
037770581,16802124,1689,
087770515,51325970,6715,
027770083,85780947,2538,
127770750,35737393,8626,
117770142,11562786,8179,
027770232,68511832,1706,
067770302,66167259,6433,
027770915,56302228,9826,
097770835,74559862,6942,
117770087,48878087,9064,
127770572,83766345,9778,
097770495,31778958,1895,
057770516,97771193,9467,
067770920,97130886,7206,
027770193,77687663,8072,
077770033,79361505,9300,
047770856,89396829,5635,
127770174,92547898,2178,
127770226,65435830,8925,
047770597,23437456,8332,
097770314,31583907,3423,
097770893,45094372,9270,
127770048,28302890,2041,
027770258,83459490,8927,
107770893,62161327,3062,
057770309,34871072,1341,
107770259,92672734,6705,
067770098,10620739,9088,
097770864,82745752,8599,
047770209,13173063,5368,
047770115,53045533,3770,
037770578,13715557,9403,
057770312,66193964,1664,
127770381,84142638,5939,
027770627,80563457,2033,
067770069,59716154,6693,
097770673,84700834,1150,
097770518,19413358,7746,
107770398,43559880,5525,
027770274,74528136,3923,
067770564,73545725,7593,
017770938,21813535,8526,
027770711,30501184,9195,
047770898,91264266,5633,
097770534,40204785,5171,
117770126,88020578,9519,
097770592,31198282,4340,
077770583,67945852,4133,
057770260,50378300,8455,
087770748,48766717,9584,
117770207,26611198,7681,
077770813,10652325,4502,
067770085,30502109,3816,
047770364,50873779,4823,
107770440,47447095,4543,
067770108,77230120,1989,
107770437,95060864,8525,
057770053,29962077,8231,
087770968,45274134,8121,
047770953,87276297,9318,
067770399,19009513,7177,
057770464,10405116,8804,
117770948,89471278,2420,
017770404,56355327,3615,
077770062,43815223,2865,
057770833,99097914,1177,
057770163,88158275,4192,
047770830,82512998,3448,
057770215,66002547,4045,
057770655,98327902,2398,
037770167,79670209,2078,
017770598,25930304,2882,
077770208,81036721,3021,
127770909,96782316,1827,
127770598,43244056,4252,
027770559,23923889,6204,
077770091,32297357,4406,
047770186,55137724,6149,
097770657,57678087,2080,
067770263,52947616,3395,
047770021,94631139,3546,
017770420,17240853,6651,
097770589,55834179,1828,
107770738,62379669,9778,
037770769,87350867,4068,
017770967,30437339,4707,
077770402,31221214,9885,
097770796,85879094,2888,
057770493,30858316,9301,
087770382,79808084,1735,
037770044,22489395,9886,
047770885,70249914,7433,
077770266,70571569,2001,
107770741,83950889,8110,
047770241,88659978,8550,
027770067,67934588,6684,
047770720,38261057,1459,
127770080,92358113,5852,
017770831,15215301,7128,
097770738,22444592,3177,
127770420,33940302,4960,
017770190,21594825,5530,
067770124,40897244,2571,
057770299,19787437,6900,
087770861,76283165,4301,
017770886,14425493,3353,
047770212,31047414,4299,
097770327,17924205,3117,
057770930,99283896,9578,
087770094,20162151,2845,
047770063,43625808,6109,
027770096,38743876,9362,
057770707,31143486,1328,
047770762,38050718,6793,
127770637,43441817,3750,
107770495,77313173,9626,
017770336,34726839,7527,
027770368,28054148,9125,
017770831,82615840,7177,
117770605,54194836,7972,
057770273,79433297,2753,
087770434,64355487,1368,
117770281,96575730,7178,
057770817,92455993,7179,
047770377,41964626,6419,
127770187,98057418,9002,
067770535,24909598,5677,
117770553,59237646,7208,
087770531,38741917,8355,
017770705,33510965,6016,
027770504,81797167,2635,
097770398,46148104,5269,
047770555,99059745,5972,
097770330,31416605,6828,
037770507,97394017,1467,
057770710,75591353,3897,
067770373,64391344,9665,
127770200,25108000,4431,
117770427,47035203,4550,
037770484,44853909,2296,
067770577,42454795,4453,
117770870,20392617,1562,
067770409,91262776,2873,
097770495,73353137,6047,
127770093,62072953,3750,
057770503,34971464,6138,
087770492,94992166,9606,
097770440,73991528,1519,
127770653,16829204,2713,
107770000,59122450,4468,
117770838,66358136,7272,
127770899,38754687,5656,
037770332,37830447,3357,
107770327,73181613,4421,
037770387,64385965,3884,
017770336,64319193,1317,
057770600,62295316,9062,
077770826,49912188,8933,
087770573,93298528,4580,
127770556,81876363,8762,
107770152,29420412,8873,
057770529,96473544,2951,
047770050,20396147,3733,
047770458,49100864,6951,
047770678,65235564,2968,
027770902,94095843,9028,
017770116,73651897,2590,
087770078,82263014,3800,
087770379,26607681,9485,
037770057,66281601,2784,
057770639,45789014,2356,
057770875,55058201,2804,
027770986,51827601,3920,
067770276,63282548,2849,
037770248,49205206,5286,
067770580,43559495,9379,
037770073,12415489,7075,
067770315,51478539,9682,
087770780,22957047,4044,
087770609,85634475,4720,
067770344,81984970,3984,
127770776,98191646,2213,
067770580,70609567,7294,
107770660,38644807,5091,
067770690,12750649,4757,
047770364,32330337,9673,
107770097,99305473,5479,
097770592,52800096,7578,
037770280,66060495,7384,
067770409,88339269,5833,
077770619,63346141,3723,
027770397,24293217,8662,
117770702,98162219,7514,
097770589,79345466,8264,
047770911,64052858,7435,
117770032,43522914,5512,
047770474,67216264,5027,
037770219,36592524,2846,
097770657,65061628,6659,
077770208,29126334,1983,
067770043,98766929,3251,
057770930,97543127,5873,
097770084,23585748,1566,
037770138,79105745,4409,
017770213,78858006,7180,
117770058,18046263,6316,
067770179,72863039,8600,
077770473,90544686,4926,
127770417,81588334,6525,
047770209,13198459,7716,
117770498,65016479,5873,
017770666,39861838,4313,
057770778,98963353,3505,
057770668,82804842,7258,
117770663,42140148,9049,
107770822,75437912,9752,
027770588,88706164,5538,
107770495,16343036,3735,
107770330,53540698,6739,
017770161,94053555,6224,
057770383,81502747,5373,
097770615,87065466,2660,
077770693,89899960,2438,
087770337,95772275,6013,
037770057,64701002,9351,
097770686,38207396,5007,
107770770,78576304,5206,
017770695,58662393,4484,
047770267,69458266,7849,
077770101,36401709,4095,
067770661,25450855,5466,
057770794,13639824,2374,
087770353,32904323,6032,
017770640,18388167,3612,
067770085,46487056,9460,
047770694,10388479,4499,
017770857,84189688,2867,
047770775,29335374,4655,
087770858,99565417,5788,
127770925,71027915,2639,
047770953,11927046,7284,
057770820,51805144,5989,
127770103,83954555,6202,
117770278,28295198,4924,
077770635,42079248,1015,
057770574,68161648,1200,
097770958,79979285,5836,
087770117,27428801,3437,
127770828,66839956,4253,
087770104,30484829,4512,
087770832,65759257,5778,
057770817,24719869,8689,
037770785,21504789,6945,
017770954,77557007,3276,
047770908,56249352,8379,
027770038,63457933,7540,
017770035,23217579,5532,
037770811,19864923,5274,
017770598,33865694,9635,
057770626,48463625,1309,
127770420,71248707,6736,
097770945,69751400,4498,
027770779,80598176,5190,
087770492,70886021,5713,
067770069,57032018,3935,
037770413,23659933,4963,
057770778,31280019,3777,
117770773,13854227,6850,
127770349,35443373,3579,
037770167,57985563,2735,
107770990,83412628,3939,
017770051,88913504,6147,
047770568,49096554,1373,
017770530,85361256,6138,
087770926,84157005,1520,
057770891,21042500,9692,
127770747,60085722,7895,
037770099,37601184,8052,
037770905,82543129,5151,
107770709,73127677,7162,
017770802,39409038,4176,
097770097,28166175,4307,
107770615,89081516,3927,
087770191,96848836,9839,
057770134,12022953,9508,
027770083,56426434,4136,
127770695,14465819,7749,
077770004,77381419,8706,
127770983,44332925,3394,
127770378,18537675,1828,
097770741,59333647,2821,
027770504,31618115,5968,
107770149,73117645,8626,
107770754,73120878,2691,
027770546,82723884,2364,
097770534,49818758,3480,
027770135,28079327,7038,
047770377,91693442,7914,
107770725,44269713,9312,
127770349,75872085,1731,
117770155,60044886,6350,
047770047,33833684,3261,
077770415,44854717,1187,
127770200,72446320,9075,
117770485,49416273,4885,
127770255,50105104,3866,
087770654,19710200,9247,
027770928,61065385,9947,
077770321,13855666,3040,
017770404,43905599,3907,
057770354,53238489,1785,
077770457,79011363,4490,
037770976,44931805,5306,
047770283,28559737,6046,
067770247,94423826,4939,
107770466,81456563,8316,
107770819,43059924,2206,
017770792,22409854,4292,
017770080,57969783,1794,
097770437,68495194,8616,
027770287,71515346,6692,
127770213,21493793,7209,
037770549,38431078,8950,
117770605,58998290,5090,
077770583,29539031,2672,
057770309,53079156,2912,
097770796,70957138,6979,
047770115,31268170,8975,
067770962,72997264,6324,
117770388,90155169,6334,
057770286,82923118,9604,
077770871,90230686,2864,
017770857,78092215,9544,
087770735,35605108,8501,
077770965,69996508,9647,
107770107,61875096,4906,
027770698,19099358,7082,
117770168,18682724,9374,
027770203,19101806,7233,
047770348,83429352,8113,
087770450,57852353,7029,
047770115,96423688,8035,
067770878,29543425,4818,
037770853,46532202,9748,
097770178,18999585,6098,
057770024,19412566,4134,
097770699,94193318,9025,
037770853,55715078,9479,
117770618,67176265,9332,
027770449,17914493,2214,
077770855,31324072,6060,
027770135,14715116,9202,
057770891,56901742,4442,
067770386,98629668,4868,
017770873,47273557,7597,
107770372,53474162,2030,
057770370,12921009,1877,
097770259,99443966,3888,
117770359,62779748,9246,
057770383,72703665,4064,
047770089,63026937,1096,
037770057,94577808,2201,
057770587,15364692,4204,
067770137,75269229,1737,
067770904,40261825,9671,
067770111,92871483,6575,
107770534,34629392,2883,
057770105,82623434,5868,
097770246,60405917,6855,
027770096,69825297,4553,
127770747,81522947,8721,
107770796,34436873,6339,
127770080,60389169,9096,
067770263,19014964,8931,
127770488,40564247,6007,
127770640,43384932,4668,
077770318,85752108,1436,
067770221,50053654,4442,
117770058,31334169,6232,
117770032,38774816,6454,
037770316,50541218,3430,
107770987,40136523,1927,
077770839,22253796,7939,
117770511,39970428,3200,
027770261,21532887,8875,
077770800,40995078,5783,
067770111,62369336,7220,
127770462,17112677,2420,
117770430,93885067,7281,
097770479,76760853,9413,
057770354,31446536,2485,
017770200,44754545,4080,
127770491,36132214,2383,
107770097,64590404,9717,
097770343,82723457,9019,
097770851,27141308,5750,
077770583,95753799,9627,
097770110,15078687,9817,
057770024,87989458,8380,
017770530,98968785,3367,
017770006,39710329,6051,
087770832,44471938,3420,
067770027,99771968,7259,
127770006,65643046,1351,
057770299,67678394,3403,
067770289,43814059,8794,
017770967,48069155,2065,
057770095,24031194,8926,
067770836,65017083,8350,
087770586,19596686,6917,
057770914,28725545,9635,
017770653,51219879,6770,
057770082,21522415,7553,
017770608,46749244,5966,
027770054,60892876,3961,
067770001,31261559,9402,
037770109,85002764,3009,
027770614,33263597,8095,
077770282,62448846,4372,
117770126,20759881,3697,
117770249,72834330,7194,
057770215,29102743,2117,
077770981,24382254,3667,
127770459,54488539,2389,
117770676,82596228,7833,
127770064,92843961,1802,
077770431,29331666,4251,
077770295,84211637,2721,
037770442,15276191,6872,
057770859,12645204,5697,
027770232,51242396,7550,
037770413,93229089,9448,
047770131,12482658,9157,
057770163,43337675,4312,
047770775,74759785,3077,
077770693,37754293,8017,
127770899,56669026,4109,
097770068,25815254,1959,
027770559,95998444,3343,
087770942,34481983,1109,
087770719,40113902,6962,
107770194,15338233,9329,
117770524,53930978,6882,
107770482,13156048,1097,
027770847,71814801,4219,
047770704,11161608,8650,
087770913,61257180,4369,
037770345,78725744,6707,
037770413,59521996,9321,
077770415,65148224,8243,
027770465,29395754,4113,
107770068,21006083,2094,
057770354,97811024,6980,
017770462,83189715,1916,
087770722,17555069,4108,
077770130,60448097,6111,
117770100,98782136,6599,
047770270,11632124,1457,
037770031,55775047,5403,
067770823,57585468,9234,
057770888,74068418,2017,
117770207,85130746,4814,
097770806,25694763,7751,
127770129,45457359,3795,
027770070,10184097,6856,
077770716,90926893,9340,
057770600,26616643,7414,
047770869,89409839,8156,
047770542,11673675,7751,
027770012,23277564,8755,
107770220,83451249,6396,
117770058,36337886,9572,
027770106,51321301,8177,
097770343,76351165,9639,
037770633,34299463,5552,
087770751,65931761,4585,
037770400,85108493,6524,
057770707,72346938,3163,
117770391,49944143,9460,
117770281,73710440,5444,
117770540,93395324,5058,
107770246,16762471,5099,
027770313,73279677,7132,
037770743,89533569,3613,
127770349,53642761,3898,
087770311,74829123,6675,
127770051,90826553,7792,
127770006,74444566,5511,
067770496,84057875,9702,
017770006,22207292,7517,
087770683,39794633,9877,
017770271,82770947,9338,
077770431,19963675,5351,
097770107,21475193,1453,
097770181,95731999,2821,
107770440,38643934,6762,
097770262,44076427,1936,
017770611,90991954,7589,
037770866,97400684,2314,
